# SYNTHETIC — generated by tools/make_bench_capture.py, NOT measured. Do not report as collected data.
# terrabyte dataset logger, NOT production firmware; node=pot-04 logger=dataset-logger-0.1.0-BENCH-ONLY interval_ms=60000
# validity bits: 1=air_t 2=rh 4=ppfd 8=soil_t 16=soil_moist 32=lux
# generator_seed=20284571 days=45 drying_scale=0.945 absorption_per_ml=0.439 thirst_threshold=18.7
captured_at_utc,sequence,uptime_ms,air_temperature_c,relative_humidity_pct,ppfd_umol_m2_s,illuminance_lux,soil_temperature_c,soil_moisture_pct,soil_moisture_raw_adc,validity,event,event_ml
2026-06-30T10:25:00Z,25,1564205,25.33,46.54,,10045.35,23.06,47.60,458,59,,
2026-06-30T10:26:00Z,26,1624204,25.82,51.86,,9464.90,23.11,47.59,458,59,,
2026-06-30T10:27:00Z,27,1684206,25.82,51.62,,10826.50,23.19,47.58,458,59,,
2026-06-30T10:28:00Z,28,1744203,24.63,50.37,,11960.85,23.19,47.58,458,59,,
2026-06-30T10:29:00Z,29,1804203,24.88,52.20,,10232.91,23.19,47.59,458,59,,
2026-06-30T10:30:00Z,30,1864204,25.80,52.17,,10927.33,23.27,47.60,458,59,,
2026-06-30T10:31:00Z,31,1924206,25.41,48.39,,9636.85,23.32,47.56,458,59,,
2026-06-30T10:32:00Z,32,1984209,25.78,52.50,,12093.80,23.41,47.55,458,59,,
2026-06-30T10:33:00Z,33,2044212,24.57,54.78,,11544.00,23.47,47.51,458,59,,
2026-06-30T10:34:00Z,34,2104212,25.32,48.27,,12718.18,23.45,47.48,459,59,,
2026-06-30T10:35:00Z,35,2164215,25.34,48.20,,11016.17,23.48,47.50,459,59,,
2026-06-30T10:36:00Z,36,2224214,25.54,50.17,,10331.01,23.53,47.46,459,59,,
2026-06-30T10:37:00Z,37,2284216,25.02,50.76,,11594.27,23.51,47.43,459,59,,
2026-06-30T10:38:00Z,38,2344217,25.16,50.22,,12151.83,23.55,47.43,459,59,,
2026-06-30T10:39:00Z,39,2404215,25.24,53.62,,11228.71,23.54,47.41,459,59,,
2026-06-30T10:40:00Z,40,2464212,24.63,50.54,,10905.82,23.49,47.39,459,59,,
2026-06-30T10:41:00Z,41,2524209,24.68,47.74,,11968.03,23.50,47.40,459,59,,
2026-06-30T10:42:00Z,42,2584210,25.41,49.02,,12455.89,23.49,47.40,459,59,,
2026-06-30T10:43:00Z,43,2644213,25.08,50.97,,11268.83,23.52,47.40,459,59,,
2026-06-30T10:44:00Z,44,2704210,25.40,50.21,,11962.36,23.54,47.38,459,59,,
2026-06-30T10:45:00Z,45,2764207,25.43,49.57,,12610.58,23.56,47.34,459,59,,
2026-06-30T10:46:00Z,46,2824210,25.62,49.56,,12224.30,23.58,47.30,459,59,,
2026-06-30T10:47:00Z,47,2884212,24.83,49.76,,11789.65,23.62,47.29,459,59,,
2026-06-30T10:48:00Z,48,2944214,25.15,53.23,,10982.91,23.67,47.28,459,59,,
2026-06-30T10:49:00Z,49,3004213,25.21,48.34,,12904.37,23.71,47.25,459,59,,
2026-06-30T10:50:00Z,50,3064215,25.26,52.87,,11017.61,23.68,47.24,459,59,,
2026-06-30T10:51:00Z,51,3124215,25.44,53.34,,12240.88,23.72,47.21,459,59,,
2026-06-30T10:52:00Z,52,3184215,25.38,46.18,,12038.27,23.83,47.19,460,59,,
2026-06-30T10:53:00Z,53,3244212,25.36,49.22,,12364.32,23.78,47.18,460,59,,
2026-06-30T10:54:00Z,54,3304210,25.63,47.48,,11633.26,23.78,47.16,460,59,,
2026-06-30T10:55:00Z,55,3364213,25.38,49.55,,11603.61,23.83,47.13,460,59,,
2026-06-30T10:56:00Z,56,3424214,25.58,48.11,,11600.93,23.86,47.12,460,59,,
2026-06-30T10:57:00Z,57,3484215,25.56,51.20,,11712.15,23.88,47.08,460,59,,
2026-06-30T10:58:00Z,58,3544217,26.21,48.67,,11596.25,23.92,47.05,460,59,,
2026-06-30T10:59:00Z,59,3604217,25.45,47.80,,11331.98,23.88,47.07,460,59,,
2026-06-30T11:00:00Z,60,3664217,25.55,48.04,,11159.73,23.85,47.07,460,59,,
2026-06-30T11:01:00Z,61,3724220,25.74,47.84,,13023.29,23.95,47.02,460,59,,
2026-06-30T11:02:00Z,62,3784223,25.53,50.65,,10947.51,23.94,46.98,460,59,,
2026-06-30T11:03:00Z,63,3844226,25.14,50.45,,11997.98,24.03,46.98,460,59,,
2026-06-30T11:04:00Z,64,3904228,24.95,54.61,,10815.01,23.99,46.97,460,59,,
2026-06-30T11:05:00Z,65,3964229,25.24,47.89,,14216.73,23.96,46.95,460,59,,
2026-06-30T11:06:00Z,66,4024230,25.56,51.66,,13230.02,23.96,46.91,460,59,,
2026-06-30T11:07:00Z,67,4084231,24.74,48.20,,11432.28,23.86,46.90,461,59,,
2026-06-30T11:08:00Z,68,4144229,25.24,50.14,,13553.85,23.86,46.85,461,59,,
2026-06-30T11:09:00Z,69,4204230,25.28,49.01,,12812.51,23.90,46.83,461,59,,
2026-06-30T11:10:00Z,70,4264230,25.19,47.45,,13119.96,23.83,46.80,461,59,,
2026-06-30T11:11:00Z,71,4324231,25.23,54.10,,12229.72,23.85,46.78,461,59,,
2026-06-30T11:12:00Z,72,4384233,25.56,49.54,,12524.76,23.85,46.78,461,59,,
2026-06-30T11:13:00Z,73,4444234,24.95,50.07,,10913.84,23.80,46.77,461,59,,
2026-06-30T11:14:00Z,74,4504234,25.83,48.67,,11950.34,23.80,46.74,461,59,,
2026-06-30T11:15:00Z,75,4564232,25.18,54.42,,10604.24,23.80,46.73,461,59,,
2026-06-30T11:16:00Z,76,4624229,26.16,47.66,,11188.01,23.92,46.67,461,59,,
2026-06-30T11:17:00Z,77,4684227,25.43,49.44,,13196.60,23.94,46.65,461,59,,
2026-06-30T11:18:00Z,78,4744230,25.42,46.65,,11367.56,23.90,46.60,462,59,,
2026-06-30T11:19:00Z,79,4804232,25.52,48.10,,13471.01,23.95,46.62,461,59,,
2026-06-30T11:20:00Z,80,4864232,25.88,52.07,,13821.80,24.01,46.62,461,59,,
2026-06-30T11:21:00Z,81,4924232,26.38,46.33,,14125.48,24.07,46.57,462,59,,
2026-06-30T11:22:00Z,82,4984234,24.71,54.07,,13041.60,24.08,46.54,462,59,,
2026-06-30T11:23:00Z,83,5044232,25.39,47.03,,12671.04,24.11,46.48,462,59,,
2026-06-30T11:24:00Z,84,5104233,25.44,50.56,,12097.98,24.12,46.46,462,59,,
2026-06-30T11:25:00Z,85,5164232,25.34,47.70,,13469.90,24.10,46.42,462,59,,
2026-06-30T11:26:00Z,86,5224229,25.70,50.39,,10754.22,24.10,46.39,462,59,,
2026-06-30T11:27:00Z,87,5284226,25.54,46.82,,12656.44,24.18,46.38,462,59,,
2026-06-30T11:28:00Z,88,5344229,25.58,51.42,,12389.41,24.23,46.37,462,59,,
2026-06-30T11:29:00Z,89,5404232,25.92,44.94,,11275.43,24.32,46.35,462,59,,
2026-06-30T11:30:00Z,90,5464232,25.30,52.55,,12563.40,24.31,46.37,462,59,,
2026-06-30T11:31:00Z,91,5524233,25.16,44.94,,12385.69,24.30,46.39,462,59,,
2026-06-30T11:32:00Z,92,5584232,25.99,45.26,,13266.05,24.39,46.38,462,59,,
2026-06-30T11:33:00Z,93,5644234,26.38,45.92,,13306.28,24.44,46.40,462,59,,
2026-06-30T11:34:00Z,94,5704233,25.59,51.90,,14213.59,24.36,46.40,462,59,,
2026-06-30T11:35:00Z,95,5764235,26.43,46.09,,11771.40,24.40,46.39,462,59,,
2026-06-30T11:36:00Z,96,5824237,25.42,50.10,,11508.54,24.37,46.38,462,59,,
2026-06-30T11:37:00Z,97,5884239,26.21,46.51,,13381.60,24.47,46.35,462,59,,
2026-06-30T11:38:00Z,98,5944236,25.23,45.11,,12933.52,24.43,46.29,463,59,,
2026-06-30T11:39:00Z,99,6004237,25.41,47.05,,13114.78,24.38,46.27,463,59,,
2026-06-30T11:40:00Z,100,6064237,25.14,45.67,,11283.43,24.38,46.22,463,59,,
2026-06-30T11:41:00Z,101,6124239,25.68,47.94,,13736.03,24.39,46.19,463,59,,
2026-06-30T11:42:00Z,102,6184240,25.79,46.58,,12888.81,24.44,46.17,463,59,,
2026-06-30T11:43:00Z,103,6244241,25.75,49.26,,11421.93,24.48,46.13,463,59,,
2026-06-30T11:44:00Z,104,6304240,25.33,49.16,,12151.27,24.47,46.13,463,59,,
2026-06-30T11:45:00Z,105,6364239,25.22,46.41,,12646.01,24.46,46.11,463,59,,
2026-06-30T11:46:00Z,106,6424239,25.74,45.32,,13263.08,24.47,46.09,463,59,,
2026-06-30T11:47:00Z,107,6484238,25.41,48.44,,12518.92,24.47,46.05,463,59,,
2026-06-30T11:48:00Z,108,6544241,26.44,47.17,,12238.54,24.50,46.03,464,59,,
2026-06-30T11:49:00Z,109,6604238,25.79,49.42,,13080.99,24.50,46.02,464,59,,
2026-06-30T11:50:00Z,110,6664241,25.60,51.74,,12464.21,24.53,46.01,464,59,,
2026-06-30T11:51:00Z,111,6724242,24.93,47.68,,12767.01,24.49,46.01,464,59,,
2026-06-30T11:52:00Z,112,6784240,25.93,47.23,,11970.35,24.52,45.94,464,59,,
2026-06-30T11:53:00Z,113,6844238,25.67,43.54,,12662.91,24.53,45.90,464,59,,
2026-06-30T11:54:00Z,114,6904237,25.41,45.11,,11814.49,24.49,45.88,464,59,,
2026-06-30T11:55:00Z,115,6964237,24.82,46.69,,13119.22,24.36,45.84,464,59,,
2026-06-30T11:56:00Z,116,7024236,25.56,51.25,,11657.68,24.40,45.80,464,59,,
2026-06-30T11:57:00Z,117,7084236,25.49,47.71,,13491.08,24.39,45.76,464,59,,
2026-06-30T11:58:00Z,118,7144239,25.86,50.91,,12474.68,24.41,45.74,464,59,,
2026-06-30T11:59:00Z,119,7204237,25.57,44.09,,12709.79,24.31,45.71,465,59,,
2026-06-30T12:00:00Z,120,7264240,25.84,49.72,,14337.75,24.33,45.68,465,59,,
2026-06-30T12:01:00Z,121,7324238,26.06,49.23,,13247.88,24.36,45.67,465,59,,
2026-06-30T12:02:00Z,122,7384237,25.84,51.53,,12680.42,24.39,45.63,465,59,,
2026-06-30T12:03:00Z,123,7444236,25.26,50.34,,13254.65,24.36,45.61,465,59,,
2026-06-30T12:04:00Z,124,7504236,25.39,46.00,,10957.37,24.32,45.59,465,59,,
2026-06-30T12:05:00Z,125,7564238,25.65,45.24,,12814.41,24.38,45.55,465,59,,
2026-06-30T12:06:00Z,126,7624238,25.93,47.04,,14828.11,24.40,45.54,465,59,,
2026-06-30T12:07:00Z,127,7684239,25.41,48.28,,13187.48,24.38,45.55,465,59,,
2026-06-30T12:08:00Z,128,7744236,25.73,46.92,,12605.51,24.40,45.54,465,59,,
2026-06-30T12:09:00Z,129,7804233,25.86,43.79,,13708.56,24.35,45.53,465,59,,
2026-06-30T12:10:00Z,130,7864232,26.20,48.83,,13002.20,24.41,45.54,465,59,,
2026-06-30T12:11:00Z,131,7924233,25.72,44.40,,13265.23,24.41,45.57,465,59,,
2026-06-30T12:12:00Z,132,7984231,26.26,45.11,,12735.55,24.50,45.58,465,59,,
2026-06-30T12:13:00Z,133,8044234,25.52,44.32,,13167.97,24.51,45.57,465,59,,
2026-06-30T12:14:00Z,134,8104235,25.59,46.67,,13792.84,24.55,45.56,465,59,,
2026-06-30T12:15:00Z,135,8164234,25.55,41.98,,13627.60,24.55,45.55,465,59,,
2026-06-30T12:16:00Z,136,8224236,25.65,48.58,,13028.13,24.60,45.56,465,59,,
2026-06-30T12:17:00Z,137,8284234,26.11,43.30,,11948.74,24.52,45.54,465,59,,
2026-06-30T12:18:00Z,138,8344232,25.63,46.39,,13587.41,24.55,45.53,465,59,,
2026-06-30T12:19:00Z,139,8404229,25.32,43.73,,13650.33,24.49,45.51,465,59,,
2026-06-30T12:20:00Z,140,8464227,26.24,47.78,,12740.98,24.54,45.52,465,59,,
2026-06-30T12:21:00Z,141,8524226,25.99,47.12,,13643.19,24.60,45.51,465,59,,
2026-06-30T12:22:00Z,142,8584229,25.93,46.08,,12570.19,24.60,45.54,465,59,,
2026-06-30T12:23:00Z,143,8644232,26.09,47.42,,13575.62,24.63,45.50,465,59,,
2026-06-30T12:24:00Z,144,8704233,25.31,45.90,,14425.82,24.58,45.47,465,59,,
2026-06-30T12:25:00Z,145,8764232,25.79,45.99,,13917.67,24.56,45.41,466,59,,
2026-06-30T12:26:00Z,146,8824233,25.63,46.13,,13873.34,24.47,45.41,466,59,,
2026-06-30T12:27:00Z,147,8884234,25.69,47.26,,13785.10,24.42,45.36,466,59,,
2026-06-30T12:28:00Z,148,8944233,25.85,46.14,,13853.80,24.47,45.34,466,59,,
2026-06-30T12:29:00Z,149,9004233,25.60,49.98,,14534.59,24.44,45.32,466,59,,
2026-06-30T12:30:00Z,150,9064231,25.78,45.80,,13976.20,24.43,45.31,466,59,,
2026-06-30T12:31:00Z,151,9124231,26.03,41.83,,14186.44,24.49,45.32,466,59,,
2026-06-30T12:32:00Z,152,9184228,25.77,44.83,,14888.89,24.51,45.27,466,59,,
2026-06-30T12:33:00Z,153,9244229,25.30,43.13,,13846.82,24.48,45.24,466,59,,
2026-06-30T12:34:00Z,154,9304229,26.07,51.46,,13481.62,24.49,45.24,466,59,,
2026-06-30T12:35:00Z,155,9364227,25.62,47.69,,13634.32,24.53,45.26,466,59,,
2026-06-30T12:36:00Z,156,9424225,25.77,47.95,,11653.12,24.57,45.22,466,59,,
2026-06-30T12:37:00Z,157,9484227,25.84,48.48,,13616.19,24.57,45.22,466,59,,
2026-06-30T12:38:00Z,158,9544226,26.14,48.29,,14429.48,24.57,45.20,466,59,,
2026-06-30T12:39:00Z,159,9604225,25.19,45.52,,13748.89,24.53,45.19,466,59,,
2026-06-30T12:40:00Z,160,9664225,26.18,46.03,,14004.43,24.54,45.15,466,59,,
2026-06-30T12:41:00Z,161,9724225,26.28,44.69,,14937.44,,45.10,467,51,,
2026-06-30T12:42:00Z,162,9784228,25.81,46.15,,12346.53,24.53,45.06,467,59,,
2026-06-30T12:43:00Z,163,9844230,26.19,47.06,,13178.77,24.51,45.02,467,59,,
2026-06-30T12:44:00Z,164,9904233,25.88,42.01,,13313.86,24.54,45.01,467,59,,
2026-06-30T12:45:00Z,165,9964231,26.39,51.23,,15505.09,24.55,45.01,467,59,,
2026-06-30T12:46:00Z,166,10024233,25.58,49.78,,13796.02,24.46,45.00,467,59,,
2026-06-30T12:47:00Z,167,10084231,25.99,45.16,,11644.96,24.54,44.95,467,59,,
2026-06-30T12:48:00Z,168,10144228,25.45,47.70,,13893.15,24.57,44.93,467,59,,
2026-06-30T12:49:00Z,169,10204231,25.58,45.73,,16111.50,24.56,44.94,467,59,,
2026-06-30T12:50:00Z,170,10264229,26.00,45.54,,13760.48,24.56,44.92,467,59,,
2026-06-30T12:51:00Z,171,10324228,26.31,48.27,,13091.36,24.63,44.90,467,59,,
2026-06-30T12:52:00Z,172,10384229,25.90,51.13,,13795.72,24.63,44.89,467,59,,
2026-06-30T12:53:00Z,173,10444226,26.01,48.76,,13577.35,24.65,44.88,467,59,,
2026-06-30T12:54:00Z,174,10504224,25.68,42.51,,12352.11,24.66,44.83,468,59,,
2026-06-30T12:55:00Z,175,10564222,25.58,43.49,,14811.39,24.67,44.80,468,59,,
2026-06-30T12:56:00Z,176,10624223,25.86,44.61,,13903.00,24.67,44.78,468,59,,
2026-06-30T12:57:00Z,177,10684225,25.57,48.54,,11530.20,24.65,44.74,468,59,,
2026-06-30T12:58:00Z,178,10744223,25.58,45.32,,13525.31,24.69,44.70,468,59,,
2026-06-30T12:59:00Z,179,10804221,25.85,45.71,,14655.90,24.67,44.71,468,59,,
2026-06-30T13:00:00Z,180,10864218,26.11,48.48,,14274.48,24.56,44.63,468,59,,
2026-06-30T13:01:00Z,181,10924221,25.79,45.69,,11369.88,24.62,44.63,468,59,,
2026-06-30T13:02:00Z,182,10984220,26.23,49.14,,13387.32,24.63,44.62,468,59,,
2026-06-30T13:03:00Z,183,11044221,25.27,42.74,,14190.62,24.65,44.60,468,59,,
2026-06-30T13:04:00Z,184,11104219,26.03,45.16,,12761.11,24.67,44.59,468,59,,
2026-06-30T13:05:00Z,185,11164222,25.41,46.36,,15525.30,24.60,44.60,468,59,,
2026-06-30T13:06:00Z,186,11224225,26.18,45.99,,12560.89,24.58,44.58,468,59,,
2026-06-30T13:07:00Z,187,11284227,25.30,45.69,,14416.13,24.56,44.58,468,59,,
2026-06-30T13:08:00Z,188,11344225,25.83,45.04,,13929.57,24.55,44.59,468,59,,
2026-06-30T13:09:00Z,189,11404222,25.58,44.61,,15448.19,24.53,44.56,468,59,,
2026-06-30T13:10:00Z,190,11464224,25.49,46.76,,12937.31,24.52,44.53,469,59,,
2026-06-30T13:11:00Z,191,11524222,25.71,48.36,,13170.86,24.55,44.49,469,59,,
2026-06-30T13:12:00Z,192,11584222,25.80,45.31,,14615.80,24.62,44.48,469,59,,
2026-06-30T13:13:00Z,193,11644220,25.47,44.70,,13390.49,24.56,44.49,469,59,,
2026-06-30T13:14:00Z,194,11704222,26.27,48.28,,13527.54,24.63,44.51,469,59,,
2026-06-30T13:15:00Z,195,11764221,26.24,41.66,,13740.18,24.67,44.50,469,59,,
2026-06-30T13:16:00Z,196,11824219,26.17,45.46,,12989.04,24.77,44.47,469,59,,
2026-06-30T13:17:00Z,197,11884218,25.83,43.59,,12253.02,24.77,44.45,469,59,,
2026-06-30T13:18:00Z,198,11944221,26.43,46.74,,13277.62,24.80,44.45,469,59,,
2026-06-30T13:19:00Z,199,12004222,25.74,46.74,,13996.32,24.74,44.42,469,59,,
2026-06-30T13:20:00Z,200,12064225,25.88,47.56,,14140.59,24.65,44.43,469,59,,
2026-06-30T13:21:00Z,201,12124228,26.14,47.24,,15026.72,24.72,44.43,469,59,,
2026-06-30T13:22:00Z,202,12184225,26.09,45.02,,13506.99,24.75,44.42,469,59,,
2026-06-30T13:23:00Z,203,12244226,25.47,43.98,,11704.51,24.68,44.41,469,59,,
2026-06-30T13:24:00Z,204,12304229,26.01,41.95,,13666.68,24.66,44.41,469,59,,
2026-06-30T13:25:00Z,205,12364229,25.91,46.07,,12990.57,24.67,44.39,469,59,,
2026-06-30T13:26:00Z,206,12424232,26.19,46.29,,13552.20,24.72,44.39,469,59,,
2026-06-30T13:27:00Z,207,12484230,26.11,46.47,,13354.08,24.66,44.36,469,59,,
2026-06-30T13:28:00Z,208,12544233,26.03,51.69,,14102.24,24.68,44.34,469,59,,
2026-06-30T13:29:00Z,209,12604236,26.33,45.42,,13998.65,24.76,44.31,469,59,,
2026-06-30T13:30:00Z,210,12664238,25.58,45.59,,14951.37,24.71,44.30,469,59,,
2026-06-30T13:31:00Z,211,12724235,25.78,44.78,,13253.76,24.70,44.28,469,59,,
2026-06-30T13:32:00Z,212,12784237,25.97,44.77,,14026.37,24.68,44.25,470,59,,
2026-06-30T13:33:00Z,213,12844234,25.35,43.80,,14295.84,24.61,44.22,470,59,,
2026-06-30T13:34:00Z,214,12904232,26.05,45.08,,13090.22,24.62,44.15,470,59,,
2026-06-30T13:35:00Z,215,12964233,25.98,47.69,,13495.38,24.61,44.13,470,59,,
2026-06-30T13:36:00Z,216,13024234,25.83,44.65,,13964.84,24.56,44.15,470,59,,
2026-06-30T13:37:00Z,217,13084233,25.85,49.41,,15084.69,24.51,44.16,470,59,,
2026-06-30T13:38:00Z,218,13144230,25.47,46.24,,13157.81,24.51,44.13,470,59,,
2026-06-30T13:39:00Z,219,13204227,26.06,51.16,,14000.12,24.51,44.13,470,59,,
2026-06-30T13:40:00Z,220,13264227,26.21,44.06,,13990.58,24.56,44.09,470,59,,
2026-06-30T13:41:00Z,221,13324228,25.76,47.91,,13578.51,24.64,44.05,470,59,,
2026-06-30T13:42:00Z,222,13384228,25.50,47.27,,13332.79,24.61,44.04,470,59,,
2026-06-30T13:43:00Z,223,13444227,25.41,44.00,,12805.27,24.59,44.03,470,59,,
2026-06-30T13:44:00Z,224,13504224,26.23,42.58,,16018.90,24.57,43.99,470,59,,
2026-06-30T13:45:00Z,225,13564222,25.90,45.70,,12387.89,24.60,44.00,470,59,,
2026-06-30T13:46:00Z,226,13624225,25.47,49.54,,15619.66,24.60,44.01,470,59,,
2026-06-30T13:47:00Z,227,13684228,25.59,48.39,,14425.97,24.53,43.98,470,59,,
2026-06-30T13:48:00Z,228,13744228,25.90,46.18,,13820.06,24.50,43.95,471,59,,
2026-06-30T13:49:00Z,229,13804231,25.51,44.46,,13222.87,24.50,43.94,471,59,,
2026-06-30T13:50:00Z,230,13864228,26.87,46.75,,12314.74,24.52,43.92,471,59,,
2026-06-30T13:51:00Z,231,13924225,26.23,45.40,,16675.30,24.49,43.87,471,59,,
2026-06-30T13:52:00Z,232,13984222,26.04,46.42,,14127.72,24.45,43.82,471,59,,
2026-06-30T13:53:00Z,233,14044225,26.35,46.80,,14499.70,24.52,43.80,471,59,,
2026-06-30T13:54:00Z,234,14104223,25.84,48.73,,12232.72,24.54,43.80,471,59,,
2026-06-30T13:55:00Z,235,14164223,25.77,52.49,,14556.39,24.52,43.77,471,59,,
2026-06-30T13:56:00Z,236,14224225,26.65,45.30,,13805.31,24.55,43.71,471,59,,
2026-06-30T13:57:00Z,237,14284224,26.48,42.67,,14947.19,24.62,43.67,472,59,,
2026-06-30T13:58:00Z,238,14344221,26.19,51.63,,13408.94,24.68,43.69,471,59,,
2026-06-30T13:59:00Z,239,14404219,26.03,48.57,,13840.89,24.67,43.70,471,59,,
2026-06-30T14:00:00Z,240,14464217,25.68,45.97,,14775.74,24.64,43.69,471,59,,
2026-06-30T14:01:00Z,241,14524218,26.30,47.47,,13933.69,24.65,43.64,472,59,,
2026-06-30T14:02:00Z,242,14584218,26.11,48.65,,12657.68,24.64,43.62,472,59,,
2026-06-30T14:03:00Z,243,14644220,25.92,47.11,,15323.50,24.64,43.57,472,59,,
2026-06-30T14:04:00Z,244,14704222,25.82,49.90,,15592.55,24.65,43.56,472,59,,
2026-06-30T14:05:00Z,245,14764219,26.02,42.85,,14185.91,24.67,43.52,472,59,,
2026-06-30T14:06:00Z,246,14824221,25.94,45.49,,13949.91,24.70,43.54,472,59,,
2026-06-30T14:07:00Z,247,14884220,25.82,49.12,,14303.59,24.70,43.51,472,59,,
2026-06-30T14:08:00Z,248,14944219,26.47,45.94,,14645.34,24.72,43.50,472,59,,
2026-06-30T14:09:00Z,249,15004221,25.63,46.45,,14170.27,24.71,43.45,472,59,,
2026-06-30T14:10:00Z,250,15064220,26.04,45.14,,13579.65,24.66,43.47,472,59,,
2026-06-30T14:11:00Z,251,15124217,25.91,44.70,,14707.13,24.68,43.47,472,59,,
2026-06-30T14:12:00Z,252,15184217,26.17,44.93,,14908.61,24.69,43.44,472,59,,
2026-06-30T14:13:00Z,253,15244220,26.59,44.76,,14376.19,24.69,43.42,472,59,,
2026-06-30T14:14:00Z,254,15304223,26.05,46.06,,14050.89,24.69,43.41,472,59,,
2026-06-30T14:15:00Z,255,15364224,25.93,48.42,,14157.67,24.67,43.42,472,59,,
2026-06-30T14:16:00Z,256,15424222,26.20,47.90,,13109.12,24.70,43.38,472,59,,
2026-06-30T14:17:00Z,257,15484221,26.21,42.20,,14864.75,24.67,43.39,472,59,,
2026-06-30T14:18:00Z,258,15544224,26.08,47.92,,13929.70,24.67,43.35,473,59,,
2026-06-30T14:19:00Z,259,15604222,25.40,46.59,,15391.21,24.70,43.35,473,59,,
2026-06-30T14:20:00Z,260,15664219,25.93,50.85,,12183.11,24.79,43.31,473,59,,
2026-06-30T14:21:00Z,261,15724221,25.95,47.08,,13198.20,24.81,43.29,473,59,,
2026-06-30T14:22:00Z,262,15784218,26.02,45.71,,14297.43,24.80,43.27,473,59,,
2026-06-30T14:23:00Z,263,15844218,26.11,42.54,,14920.48,24.74,43.26,473,59,,
2026-06-30T14:24:00Z,264,15904215,25.79,48.10,,13198.08,24.65,43.24,473,59,,
2026-06-30T14:25:00Z,265,15964216,26.15,46.41,,15761.18,24.62,43.21,473,59,,
2026-06-30T14:26:00Z,266,16024217,26.40,45.46,,13494.62,24.68,43.18,473,59,,
2026-06-30T14:27:00Z,267,16084214,26.20,46.88,,14325.95,24.72,43.13,473,59,,
2026-06-30T14:28:00Z,268,16144215,25.87,46.17,,11456.51,24.75,43.09,473,59,,
2026-06-30T14:29:00Z,269,16204213,25.80,43.54,,12839.96,24.74,43.03,474,59,,
2026-06-30T14:30:00Z,270,16264214,26.15,44.88,,13742.09,24.72,43.02,474,59,,
2026-06-30T14:31:00Z,271,16324213,25.62,48.06,,14583.12,24.71,42.99,474,59,,
2026-06-30T14:32:00Z,272,16384210,25.43,51.21,,14206.76,24.68,42.99,474,59,,
