# SYNTHETIC — generated by tools/make_bench_capture.py, NOT measured. Do not report as collected data.
# terrabyte dataset logger, NOT production firmware; node=pot-01 logger=dataset-logger-0.1.0-BENCH-ONLY interval_ms=60000
# validity bits: 1=air_t 2=rh 4=ppfd 8=soil_t 16=soil_moist 32=lux
# generator_seed=20260814 days=45 drying_scale=1.235 absorption_per_ml=0.489 thirst_threshold=23.2
captured_at_utc,sequence,uptime_ms,air_temperature_c,relative_humidity_pct,ppfd_umol_m2_s,illuminance_lux,soil_temperature_c,soil_moisture_pct,soil_moisture_raw_adc,validity,event,event_ml
2026-06-30T10:20:00Z,20,1264207,25.45,48.81,,11776.06,22.53,47.67,458,59,,
2026-06-30T10:21:00Z,21,1324209,24.58,54.69,,11328.42,22.56,47.61,458,59,,
2026-06-30T10:22:00Z,22,1384207,25.09,52.75,,10260.12,22.67,47.58,458,59,,
2026-06-30T10:23:00Z,23,1444204,25.22,52.62,,11980.92,22.75,47.55,458,59,,
2026-06-30T10:24:00Z,24,1504201,24.53,51.80,,10800.66,22.78,47.50,458,59,,
2026-06-30T10:25:00Z,25,1564200,24.67,51.22,,10559.03,22.80,47.46,459,59,,
2026-06-30T10:26:00Z,26,1624203,25.98,51.36,,10316.82,22.93,47.42,459,59,,
2026-06-30T10:27:00Z,27,1684201,24.95,53.20,,9645.16,22.99,47.38,459,59,,
2026-06-30T10:28:00Z,28,1744204,25.03,52.24,,11381.89,23.06,47.40,459,59,,
2026-06-30T10:29:00Z,29,1804206,24.49,54.91,,9474.82,23.02,47.38,459,59,,
2026-06-30T10:30:00Z,30,1864209,25.36,50.82,,10756.35,23.09,47.35,459,59,,
2026-06-30T10:31:00Z,31,1924207,24.53,49.78,,11025.24,23.04,47.33,459,59,,
2026-06-30T10:32:00Z,32,1984207,25.80,48.36,,10200.49,23.16,47.30,459,59,,
2026-06-30T10:33:00Z,33,2044209,25.69,49.72,,12342.98,23.16,47.27,459,59,,
2026-06-30T10:34:00Z,34,2104210,24.05,55.49,,11139.71,23.13,47.23,459,59,,
2026-06-30T10:35:00Z,35,2164209,24.98,50.09,,11597.00,23.19,47.22,459,59,,
2026-06-30T10:36:00Z,36,2224212,25.14,48.49,,13292.85,23.20,47.23,459,59,,
2026-06-30T10:37:00Z,37,2284209,25.51,50.33,,10442.44,23.28,47.22,459,59,,
2026-06-30T10:38:00Z,38,2344207,25.66,47.89,,11410.87,23.33,47.21,459,59,,
2026-06-30T10:39:00Z,39,2404209,25.41,52.80,,10343.32,23.36,47.20,460,59,,
2026-06-30T10:40:00Z,40,2464209,25.28,52.54,,12810.99,23.44,47.22,459,59,,
2026-06-30T10:41:00Z,41,2524212,25.07,52.86,,11749.85,23.49,47.18,460,59,,
2026-06-30T10:42:00Z,42,2584212,25.39,48.91,,11466.93,23.45,47.17,460,59,,
2026-06-30T10:43:00Z,43,2644211,25.53,47.17,,12013.73,23.49,47.14,460,59,,
2026-06-30T10:44:00Z,44,2704214,25.70,51.58,,13963.85,23.54,47.11,460,59,,
2026-06-30T10:45:00Z,45,2764215,25.09,45.73,,10989.00,23.49,47.09,460,59,,
2026-06-30T10:46:00Z,46,2824217,25.30,48.75,,12226.53,23.55,47.10,460,59,,
2026-06-30T10:47:00Z,47,2884218,25.66,50.50,,13286.91,23.61,47.06,460,59,,
2026-06-30T10:48:00Z,48,2944218,24.81,48.14,,10958.36,23.62,47.03,460,59,,
2026-06-30T10:49:00Z,49,3004219,25.76,51.93,,12156.17,23.75,47.01,460,59,,
2026-06-30T10:50:00Z,50,3064218,25.04,52.42,,12439.62,23.77,46.99,460,59,,
2026-06-30T10:51:00Z,51,3124221,25.26,48.73,,10965.77,23.77,46.96,460,59,,
2026-06-30T10:52:00Z,52,3184222,25.62,51.52,,12855.99,23.87,46.92,460,59,,
2026-06-30T10:53:00Z,53,3244223,25.76,50.62,,11438.35,23.92,46.90,461,59,,
2026-06-30T10:54:00Z,54,3304223,25.01,47.51,,12819.12,23.95,46.87,461,59,,
2026-06-30T10:55:00Z,55,3364222,25.18,49.92,,12370.11,24.00,46.84,461,59,,
2026-06-30T10:56:00Z,56,3424223,25.53,47.36,,12773.33,23.99,46.78,461,59,,
2026-06-30T10:57:00Z,57,3484225,25.53,50.48,,12118.29,23.99,46.78,461,59,,
2026-06-30T10:58:00Z,58,3544228,24.11,54.93,,11159.40,23.99,46.78,461,59,,
2026-06-30T10:59:00Z,59,3604227,25.02,50.76,,14453.87,24.02,46.77,461,59,,
2026-06-30T11:00:00Z,60,3664227,25.29,53.08,,11410.05,24.01,46.73,461,59,,
2026-06-30T11:01:00Z,61,3724229,25.10,45.82,,12272.48,24.10,46.68,461,59,,
2026-06-30T11:02:00Z,62,3784231,25.57,45.85,,11132.31,24.10,46.67,461,59,,
2026-06-30T11:03:00Z,63,3844231,26.00,48.95,,13548.94,24.15,46.67,461,59,,
2026-06-30T11:04:00Z,64,3904230,25.63,54.90,,12004.07,24.14,46.64,461,59,,
2026-06-30T11:05:00Z,65,3964228,25.43,49.12,,10543.36,24.21,46.62,462,59,,
2026-06-30T11:06:00Z,66,4024228,25.42,47.48,,13692.21,24.15,46.59,462,59,,
2026-06-30T11:07:00Z,67,4084230,25.35,46.29,,13020.94,24.09,46.58,462,59,,
2026-06-30T11:08:00Z,68,4144230,25.85,48.07,,13210.50,24.17,46.54,462,59,,
2026-06-30T11:09:00Z,69,4204230,24.99,47.40,,12608.66,24.11,46.55,462,59,,
2026-06-30T11:10:00Z,70,4264229,25.61,51.61,,12662.02,24.06,46.51,462,59,,
2026-06-30T11:11:00Z,71,4324231,25.25,47.61,,11890.97,24.05,46.48,462,59,,
2026-06-30T11:12:00Z,72,4384234,25.68,51.13,,11758.19,24.08,46.46,462,59,,
2026-06-30T11:13:00Z,73,4444232,25.56,48.06,,12598.75,24.06,46.43,462,59,,
2026-06-30T11:14:00Z,74,4504231,25.28,47.89,,11523.94,24.05,46.42,462,59,,
2026-06-30T11:15:00Z,75,4564229,25.63,48.50,,13292.26,,46.36,462,51,,
2026-06-30T11:16:00Z,76,4624232,25.87,46.73,,12834.45,24.12,46.36,462,59,,
2026-06-30T11:17:00Z,77,4684233,25.36,48.63,,11674.65,24.05,46.35,462,59,,
2026-06-30T11:18:00Z,78,4744232,24.83,50.21,,10224.54,24.04,46.32,463,59,,
2026-06-30T11:19:00Z,79,4804234,25.58,48.06,,13093.47,24.06,46.27,463,59,,
2026-06-30T11:20:00Z,80,4864237,25.67,50.93,,10503.31,24.08,46.23,463,59,,
2026-06-30T11:21:00Z,81,4924238,25.13,48.15,,12430.95,24.11,46.21,463,59,,
2026-06-30T11:22:00Z,82,4984239,25.55,49.74,,13975.22,24.11,46.22,463,59,,
2026-06-30T11:23:00Z,83,5044240,25.70,49.11,,13006.13,24.09,46.23,463,59,,
2026-06-30T11:24:00Z,84,5104239,25.55,47.85,,12301.73,24.10,46.25,463,59,,
2026-06-30T11:25:00Z,85,5164240,25.22,46.33,,14082.75,24.05,46.23,463,59,,
2026-06-30T11:26:00Z,86,5224242,25.18,49.51,,12510.03,24.04,46.19,463,59,,
2026-06-30T11:27:00Z,87,5284239,25.33,46.79,,11972.68,24.05,46.18,463,59,,
2026-06-30T11:28:00Z,88,5344238,25.12,49.45,,12843.34,24.02,46.15,463,59,,
2026-06-30T11:29:00Z,89,5404241,25.14,47.41,,12235.98,24.03,46.10,463,59,,
2026-06-30T11:30:00Z,90,5464238,25.55,47.37,,12640.71,23.99,46.10,463,59,,
2026-06-30T11:31:00Z,91,5524240,25.84,50.02,,11960.79,23.99,46.10,463,59,,
2026-06-30T11:32:00Z,92,5584237,25.85,52.64,,11393.99,24.09,46.05,463,59,,
2026-06-30T11:33:00Z,93,5644235,26.06,46.57,,13275.90,24.21,46.03,463,59,,
2026-06-30T11:34:00Z,94,5704232,26.14,49.21,,14570.42,24.27,46.02,464,59,,
2026-06-30T11:35:00Z,95,5764233,25.55,47.18,,10871.97,24.26,45.98,464,59,,
2026-06-30T11:36:00Z,96,5824232,24.95,42.15,,11967.09,24.22,45.94,464,59,,
2026-06-30T11:37:00Z,97,5884232,25.62,50.91,,14049.30,24.19,45.92,464,59,,
2026-06-30T11:38:00Z,98,5944229,25.57,44.37,,13646.20,24.19,45.90,464,59,,
2026-06-30T11:39:00Z,99,6004231,25.77,45.42,,11305.65,24.27,45.88,464,59,,
2026-06-30T11:40:00Z,100,6064230,25.74,48.50,,12145.50,24.25,45.85,464,59,,
2026-06-30T11:41:00Z,101,6124227,24.96,49.25,,14726.60,24.19,45.84,464,59,,
2026-06-30T11:42:00Z,102,6184224,25.12,48.11,,11455.61,24.13,45.83,464,59,,
2026-06-30T11:43:00Z,103,6244227,26.01,51.09,,13488.01,24.19,45.78,464,59,,
2026-06-30T11:44:00Z,104,6304228,26.06,45.19,,11471.77,24.17,45.77,464,59,,
2026-06-30T11:45:00Z,105,6364231,25.94,47.47,,12682.68,24.22,45.76,464,59,,
2026-06-30T11:46:00Z,106,6424228,25.48,46.51,,12807.75,24.30,45.75,464,59,,
2026-06-30T11:47:00Z,107,6484226,25.50,48.49,,12613.12,24.22,45.74,464,59,,
2026-06-30T11:48:00Z,108,6544227,25.81,47.10,,12155.17,24.20,45.73,465,59,,
2026-06-30T11:49:00Z,109,6604227,25.77,47.98,,11161.50,24.19,45.73,465,59,,
2026-06-30T11:50:00Z,110,6664226,25.64,47.22,,13568.03,24.15,45.70,465,59,,
2026-06-30T11:51:00Z,111,6724229,25.86,52.41,,11062.01,24.23,45.66,465,59,,
2026-06-30T11:52:00Z,112,6784228,25.03,46.12,,12135.18,24.24,45.64,465,59,,
2026-06-30T11:53:00Z,113,6844229,26.41,47.92,,13712.79,24.25,45.59,465,59,,
2026-06-30T11:54:00Z,114,6904226,25.92,44.61,,13764.80,24.21,45.57,465,59,,
2026-06-30T11:55:00Z,115,6964225,26.06,46.15,,13558.38,24.23,45.55,465,59,,
2026-06-30T11:56:00Z,116,7024226,25.53,49.37,,14599.71,24.22,45.52,465,59,,
2026-06-30T11:57:00Z,117,7084229,25.79,49.92,,13265.88,24.22,45.48,465,59,,
2026-06-30T11:58:00Z,118,7144229,25.51,47.05,,12815.36,24.26,45.44,466,59,,
2026-06-30T11:59:00Z,119,7204230,25.10,45.12,,13253.98,24.32,45.40,466,59,,
2026-06-30T12:00:00Z,120,7264230,25.70,47.05,,12604.13,24.27,45.37,466,59,,
2026-06-30T12:01:00Z,121,7324229,26.19,47.29,,12195.24,24.31,45.34,466,59,,
2026-06-30T12:02:00Z,122,7384231,25.97,46.90,,12835.19,24.29,45.34,466,59,,
2026-06-30T12:03:00Z,123,7444231,26.06,47.12,,14262.77,24.29,45.32,466,59,,
2026-06-30T12:04:00Z,124,7504228,26.57,46.45,,14086.30,24.34,45.30,466,59,,
2026-06-30T12:05:00Z,125,7564231,26.07,49.28,,13439.12,24.37,45.25,466,59,,
2026-06-30T12:06:00Z,126,7624231,25.84,47.22,,13343.35,24.36,45.22,466,59,,
2026-06-30T12:07:00Z,127,7684230,25.60,50.92,,13356.76,24.35,45.18,466,59,,
2026-06-30T12:08:00Z,128,7744229,26.07,50.89,,13266.92,24.43,45.17,466,59,,
2026-06-30T12:09:00Z,129,7804228,26.04,46.25,,12993.96,24.39,45.15,466,59,,
2026-06-30T12:10:00Z,130,7864230,26.28,51.81,,14026.90,24.30,45.11,467,59,,
2026-06-30T12:11:00Z,131,7924232,25.36,44.54,,12616.90,24.30,45.08,467,59,,
2026-06-30T12:12:00Z,132,7984230,25.76,46.03,,13175.01,24.30,45.05,467,59,,
2026-06-30T12:13:00Z,133,8044233,26.01,46.09,,12843.99,24.23,45.05,467,59,,
2026-06-30T12:14:00Z,134,8104230,25.77,46.15,,13754.89,24.21,45.02,467,59,,
2026-06-30T12:15:00Z,135,8164230,25.57,47.26,,11712.99,24.17,45.03,467,59,,
2026-06-30T12:16:00Z,136,8224228,25.92,45.72,,12217.55,24.20,45.00,467,59,,
2026-06-30T12:17:00Z,137,8284231,25.91,48.85,,12912.27,24.21,44.99,467,59,,
2026-06-30T12:18:00Z,138,8344228,25.64,47.93,,12964.80,24.17,44.96,467,59,,
2026-06-30T12:19:00Z,139,8404226,25.84,45.48,,14562.49,24.17,44.92,467,59,,
2026-06-30T12:20:00Z,140,8464229,25.75,47.40,,12907.59,24.17,44.89,467,59,,
2026-06-30T12:21:00Z,141,8524232,25.70,43.57,,12862.45,24.18,44.88,467,59,,
2026-06-30T12:22:00Z,142,8584235,25.19,47.76,,13547.88,24.09,44.85,467,59,,
2026-06-30T12:23:00Z,143,8644237,25.55,47.91,,12770.04,24.11,44.83,468,59,,
2026-06-30T12:24:00Z,144,8704237,25.72,46.36,,14163.00,24.10,44.80,468,59,,
2026-06-30T12:25:00Z,145,8764236,25.38,47.65,,13259.65,24.05,44.79,468,59,,
2026-06-30T12:26:00Z,146,8824236,26.64,47.23,,13287.95,24.14,44.76,468,59,,
2026-06-30T12:27:00Z,147,8884235,26.02,47.95,,13946.86,24.14,44.72,468,59,,
2026-06-30T12:28:00Z,148,8944236,25.44,48.49,,13854.03,24.11,44.72,468,59,,
2026-06-30T12:29:00Z,149,9004237,25.55,46.11,,14468.72,24.07,44.69,468,59,,
2026-06-30T12:30:00Z,150,9064237,25.95,45.83,,13466.09,24.07,44.66,468,59,,
2026-06-30T12:31:00Z,151,9124236,25.57,45.64,,13431.09,24.07,44.62,468,59,,
2026-06-30T12:32:00Z,152,9184235,25.55,46.03,,13691.30,24.10,44.60,468,59,,
2026-06-30T12:33:00Z,153,9244233,26.20,44.88,,14243.50,24.12,44.55,469,59,,
2026-06-30T12:34:00Z,154,9304236,25.41,48.80,,14715.89,24.11,44.51,469,59,,
2026-06-30T12:35:00Z,155,9364236,25.54,47.89,,13066.07,24.08,44.49,469,59,,
2026-06-30T12:36:00Z,156,9424236,26.11,45.74,,14121.99,24.19,44.44,469,59,,
2026-06-30T12:37:00Z,157,9484239,25.74,46.85,,13961.92,24.24,44.43,469,59,,
2026-06-30T12:38:00Z,158,9544239,26.35,45.98,,13328.14,24.25,44.41,469,59,,
2026-06-30T12:39:00Z,159,9604238,25.57,45.42,,13172.20,24.22,44.39,469,59,,
2026-06-30T12:40:00Z,160,9664241,25.66,45.33,,14053.12,24.22,44.35,469,59,,
2026-06-30T12:41:00Z,161,9724241,25.65,48.37,,16276.52,24.23,44.33,469,59,,
2026-06-30T12:42:00Z,162,9784240,25.96,45.98,,12841.62,24.29,44.30,469,59,,
2026-06-30T12:43:00Z,163,9844242,25.51,44.31,,13452.76,24.33,44.28,469,59,,
2026-06-30T12:44:00Z,164,9904244,25.83,46.21,,14355.27,24.38,44.21,470,59,,
2026-06-30T12:45:00Z,165,9964241,26.28,51.61,,13035.25,24.41,44.21,470,59,,
2026-06-30T12:46:00Z,166,10024243,25.89,47.05,,13226.02,24.39,44.18,470,59,,
2026-06-30T12:47:00Z,167,10084242,25.76,44.66,,14681.90,24.36,44.17,470,59,,
2026-06-30T12:48:00Z,168,10144244,26.22,48.27,,14058.56,24.37,44.16,470,59,,
2026-06-30T12:49:00Z,169,10204242,25.79,44.80,,11786.90,24.33,44.14,470,59,,
2026-06-30T12:50:00Z,170,10264245,26.09,44.07,,13782.89,24.37,44.10,470,59,,
2026-06-30T12:51:00Z,171,10324248,25.92,47.81,,12146.70,24.41,44.08,470,59,,
2026-06-30T12:52:00Z,172,10384245,25.73,45.98,,14054.62,24.39,44.06,470,59,,
2026-06-30T12:53:00Z,173,10444243,25.35,45.10,,13144.57,24.41,44.06,470,59,,
2026-06-30T12:54:00Z,174,10504240,24.91,50.16,,14755.92,24.34,44.03,470,59,,
2026-06-30T12:55:00Z,175,10564241,26.25,47.86,,13895.44,24.31,44.03,470,59,,
2026-06-30T12:56:00Z,176,10624240,25.13,42.87,,13745.55,24.28,43.97,470,59,,
2026-06-30T12:57:00Z,177,10684239,25.99,48.42,,13214.41,24.31,43.95,471,59,,
2026-06-30T12:58:00Z,178,10744242,25.50,47.84,,13307.74,24.34,43.94,471,59,,
2026-06-30T12:59:00Z,179,10804245,26.21,49.89,,12217.84,24.39,43.96,471,59,,
2026-06-30T13:00:00Z,180,10864247,25.94,48.43,,14911.13,24.40,43.96,471,59,,
2026-06-30T13:01:00Z,181,10924247,26.22,42.82,,14653.21,24.45,43.94,471,59,,
2026-06-30T13:02:00Z,182,10984248,25.69,47.46,,12311.39,24.44,43.88,471,59,,
2026-06-30T13:03:00Z,183,11044245,25.77,46.57,,13860.63,24.48,43.83,471,59,,
2026-06-30T13:04:00Z,184,11104243,25.64,46.42,,13145.30,24.48,43.81,471,59,,
2026-06-30T13:05:00Z,185,11164241,26.21,43.89,,13174.36,24.50,43.80,471,59,,
2026-06-30T13:06:00Z,186,11224242,25.24,48.57,,13845.89,24.42,43.76,471,59,,
2026-06-30T13:07:00Z,187,11284240,25.96,48.28,,13856.43,24.38,43.76,471,59,,
2026-06-30T13:08:00Z,188,11344237,26.71,43.50,,12628.74,24.39,43.72,471,59,,
2026-06-30T13:09:00Z,189,11404234,25.58,46.04,,13742.14,24.37,43.75,471,59,,
2026-06-30T13:10:00Z,190,11464232,26.13,45.39,,14501.61,24.42,43.73,471,59,,
2026-06-30T13:11:00Z,191,11524230,26.17,45.92,,14670.18,24.54,43.69,471,59,,
2026-06-30T13:12:00Z,192,11584227,25.68,45.64,,14307.71,24.61,43.66,472,59,,
2026-06-30T13:13:00Z,193,11644228,26.70,47.08,,14269.02,24.55,43.61,472,59,,
2026-06-30T13:14:00Z,194,11704225,25.71,46.86,,14148.55,24.60,43.55,472,59,,
2026-06-30T13:15:00Z,195,11764228,25.73,47.82,,15485.74,24.59,43.52,472,59,,
2026-06-30T13:16:00Z,196,11824227,26.32,45.74,,13926.65,24.63,43.47,472,59,,
2026-06-30T13:17:00Z,197,11884226,25.56,46.55,,13938.44,24.70,43.46,472,59,,
2026-06-30T13:18:00Z,198,11944229,25.44,41.46,,13749.80,24.70,43.42,472,59,,
2026-06-30T13:19:00Z,199,12004232,26.56,49.54,,13189.96,24.74,43.40,472,59,,
2026-06-30T13:20:00Z,200,12064235,25.64,45.99,,13099.69,24.78,43.38,472,59,,
2026-06-30T13:21:00Z,201,12124236,26.11,45.28,,14652.08,24.76,43.36,473,59,,
2026-06-30T13:22:00Z,202,12184233,26.21,46.47,,15851.98,24.78,43.34,473,59,,
2026-06-30T13:23:00Z,203,12244232,26.19,48.13,,14605.03,24.78,43.31,473,59,,
2026-06-30T13:24:00Z,204,12304229,25.29,46.67,,15182.56,24.74,43.27,473,59,,
2026-06-30T13:25:00Z,205,12364227,25.98,47.13,,14571.28,24.75,43.20,473,59,,
2026-06-30T13:26:00Z,206,12424229,25.99,44.70,,14794.29,24.73,43.16,473,59,,
2026-06-30T13:27:00Z,207,12484228,26.43,44.59,,12611.10,24.82,43.16,473,59,,
2026-06-30T13:28:00Z,208,12544229,26.41,47.86,,12801.72,24.83,43.14,473,59,,
2026-06-30T13:29:00Z,209,12604226,25.84,43.22,,15305.33,24.89,43.11,473,59,,
2026-06-30T13:30:00Z,210,12664223,25.80,52.70,,12477.63,24.89,43.12,473,59,,
2026-06-30T13:31:00Z,211,12724220,25.63,43.66,,15037.05,24.87,43.10,473,59,,
2026-06-30T13:32:00Z,212,12784220,25.78,48.62,,12277.26,24.85,43.08,474,59,,
2026-06-30T13:33:00Z,213,12844221,26.13,43.30,,14351.59,24.87,43.08,474,59,,
2026-06-30T13:34:00Z,214,12904221,26.48,46.25,,14448.68,24.91,43.02,474,59,,
2026-06-30T13:35:00Z,215,12964221,25.88,45.16,,13786.04,24.90,43.00,474,59,,
2026-06-30T13:36:00Z,216,13024218,25.99,47.40,,13893.17,24.94,42.95,474,59,,
2026-06-30T13:37:00Z,217,13084221,25.91,45.94,,14341.86,25.00,42.94,474,59,,
2026-06-30T13:38:00Z,218,13144224,26.43,48.97,,13535.35,25.15,42.94,474,59,,
2026-06-30T13:39:00Z,219,13204223,26.12,46.43,,15026.47,25.12,42.92,474,59,,
2026-06-30T13:40:00Z,220,13264221,26.22,47.83,,14474.23,25.08,42.86,474,59,,
2026-06-30T13:41:00Z,221,13324218,25.79,45.01,,13174.09,25.01,42.80,474,59,,
2026-06-30T13:42:00Z,222,13384217,25.31,46.88,,13405.49,24.93,42.76,475,59,,
2026-06-30T13:43:00Z,223,13444220,25.58,44.74,,15232.98,24.94,42.73,475,59,,
2026-06-30T13:44:00Z,224,13504218,25.68,43.52,,14247.22,24.92,42.75,475,59,,
2026-06-30T13:45:00Z,225,13564217,26.46,45.34,,14680.38,24.93,42.71,475,59,,
2026-06-30T13:46:00Z,226,13624219,26.11,49.01,,13242.74,24.98,42.68,475,59,,
2026-06-30T13:47:00Z,227,13684220,25.81,42.49,,12585.27,24.93,42.61,475,59,,
2026-06-30T13:48:00Z,228,13744217,26.61,47.25,,14013.51,24.95,42.59,475,59,,
2026-06-30T13:49:00Z,229,13804216,26.60,45.01,,14652.71,24.96,42.54,475,59,,
2026-06-30T13:50:00Z,230,13864218,26.00,51.34,,14221.76,24.99,42.54,475,59,,
2026-06-30T13:51:00Z,231,13924221,26.29,47.78,,13663.99,25.00,42.51,475,59,,
2026-06-30T13:52:00Z,232,13984218,26.19,48.81,,13829.71,25.01,42.47,476,59,,
2026-06-30T13:53:00Z,233,14044215,26.40,43.98,,12987.04,25.04,42.44,476,59,,
2026-06-30T13:54:00Z,234,14104218,25.84,47.88,,14518.97,25.06,42.40,476,59,,
2026-06-30T13:55:00Z,235,14164219,26.09,49.36,,12484.52,25.06,42.38,476,59,,
2026-06-30T13:56:00Z,236,14224220,25.70,50.44,,13646.66,25.07,42.38,476,59,,
2026-06-30T13:57:00Z,237,14284222,25.63,43.72,,13438.35,25.10,42.33,476,59,,
2026-06-30T13:58:00Z,238,14344220,26.37,49.47,,15009.61,25.04,42.30,476,59,,
2026-06-30T13:59:00Z,239,14404219,26.14,45.62,,11293.39,25.10,42.32,476,59,,
2026-06-30T14:00:00Z,240,14464216,26.34,40.49,,14436.01,25.11,42.31,476,59,,
2026-06-30T14:01:00Z,241,14524219,25.62,43.60,,14050.63,25.15,42.26,476,59,,
2026-06-30T14:02:00Z,242,14584216,25.91,48.29,,14829.54,25.11,42.25,476,59,,
2026-06-30T14:03:00Z,243,14644213,26.03,52.17,,16430.33,25.08,42.22,476,59,,
2026-06-30T14:04:00Z,244,14704212,25.64,42.11,,15121.38,25.07,42.18,477,59,,
2026-06-30T14:05:00Z,245,14764214,26.16,44.85,,13545.47,25.09,42.17,477,59,,
2026-06-30T14:06:00Z,246,14824215,25.58,44.28,,13648.52,25.11,42.13,477,59,,
2026-06-30T14:07:00Z,247,14884214,25.88,44.73,,13352.81,25.12,42.12,477,59,,
2026-06-30T14:08:00Z,248,14944216,25.74,45.44,,14509.86,25.07,42.09,477,59,,
2026-06-30T14:09:00Z,249,15004213,25.78,42.58,,14087.93,25.02,42.09,477,59,,
2026-06-30T14:10:00Z,250,15064214,26.18,47.16,,13520.47,25.03,42.04,477,59,,
2026-06-30T14:11:00Z,251,15124213,26.60,41.74,,13866.49,25.03,42.03,477,59,,
2026-06-30T14:12:00Z,252,15184214,25.96,46.45,,13746.97,25.06,42.01,477,59,,
2026-06-30T14:13:00Z,253,15244215,26.42,45.98,,14918.17,25.03,41.98,477,59,,
2026-06-30T14:14:00Z,254,15304212,25.29,45.74,,15512.98,24.94,41.95,477,59,,
2026-06-30T14:15:00Z,255,15364212,25.78,46.93,,15594.58,24.96,41.97,477,59,,
2026-06-30T14:16:00Z,256,15424210,25.29,44.57,,15097.46,24.92,41.93,477,59,,
2026-06-30T14:17:00Z,257,15484210,25.90,46.99,,15794.59,24.95,41.93,477,59,,
2026-06-30T14:18:00Z,258,15544209,25.91,42.73,,13650.72,24.87,41.90,478,59,,
2026-06-30T14:19:00Z,259,15604208,25.14,42.11,,15690.97,24.82,41.86,478,59,,
2026-06-30T14:20:00Z,260,15664211,26.59,47.50,,14763.94,24.90,41.84,478,59,,
2026-06-30T14:21:00Z,261,15724208,26.02,47.36,,12119.03,24.87,41.78,478,59,,
2026-06-30T14:22:00Z,262,15784206,25.73,43.26,,13153.04,24.83,41.71,478,59,,
2026-06-30T14:23:00Z,263,15844207,25.52,43.81,,14055.29,24.80,41.68,478,59,,
2026-06-30T14:24:00Z,264,15904209,26.37,47.15,,14530.83,24.83,41.65,478,59,,
2026-06-30T14:25:00Z,265,15964209,25.89,46.59,,14271.10,24.84,41.59,479,59,,
2026-06-30T14:26:00Z,266,16024210,26.10,47.18,,14641.78,24.79,41.58,479,59,,
2026-06-30T14:27:00Z,267,16084207,25.41,49.36,,15206.79,24.75,41.58,479,59,,
2026-06-30T14:28:00Z,268,16144208,26.21,45.24,,13562.76,24.80,41.57,479,59,,
2026-06-30T14:29:00Z,269,16204211,26.06,42.23,,14780.96,24.74,41.56,479,59,,
2026-06-30T14:30:00Z,270,16264210,25.78,46.76,,14943.47,24.68,41.55,479,59,,
2026-06-30T14:31:00Z,271,16324210,26.77,46.49,,13039.06,24.73,41.52,479,59,,
2026-06-30T14:32:00Z,272,16384207,26.22,50.20,,12708.37,24.78,41.51,479,59,,
